"key","message","comment","context"
"Tax equivalences","Impuesto equivalences","",""
"Tax filters","Impuesto filters","",""
"Tax is missing","Impuesto is missing","",""
"Tax rate list","Impuesto Tasa Lista","",""
"Tax to replace","Impuesto to replace","",""
"Tax type","Impuesto Tipo","",""
"Tax types","Impuesto types","",""
"Tax versions history","Impuesto versions Historial","",""
"Taxes equivalences","Impuestos equivalences","",""
"Team","Equipo","",""
"Team Management","Equipo Management","",""
"Team task filters","Equipo Tarea filters","",""
"Teams","Teams","",""
"Teamwork","Teamwork","",""
"Technical anomaly","Technical anomaly","",""
"Technical maintenance","Technical maintenance","",""
"Technical staff","Technical staff","",""
"Template","Plantilla","",""
"Template Content","Plantilla Content","",""
"Template Footer","Plantilla Footer","",""
"Template Header","Plantilla Header","",""
"Template Rules","Plantilla Rules","",""
"Template engine","Plantilla engine","",""
"Template file name","Plantilla file Nombre","",""
"Template for changed password","Plantilla para changed password","",""
"Template for changed password is missing.","Plantilla para changed password is missing.","",""
"Template rule","Plantilla rule","",""
"Template rule line","Plantilla rule Línea","",""
"Template rule line list","Plantilla rule Línea Lista","",""
"Template rule lines","Plantilla rule Líneas","",""
"Template rules","Plantilla rules","",""
"Templates","Plantillas","",""
"Templates with description","Plantillas with Descripción","",""
"Templates.title","Plantillas","",""
"Temporarily Closed","Temporarily Cerrado","",""
"Temporarily close period","Temporarily Cerrar Período","",""
"Temporarily closure date","Temporarily closure Fecha","",""
"Territories","Territories","",""
"Test","Probar","",""
"Test connection","Probar connection","",""
"Test connection to QAS webservice","Probar connection to QAS webservice","",""
"Test instance","Probar instance","",""
"Test mapping service connection","Probar mapping service connection","",""
"Test query","Probar query","",""
"Test template","Probar Plantilla","",""
"Testing","Testing","",""
"Testing expression","Testing expression","",""
"Testing query","Testing query","",""
"Testing result","Testing result","",""
"Text Alignment","Text Alignment","",""
"The analysis must be completed before the report can be printed.","The analysis debe ser completed before the Reporte can be printed.","",""
"The application does not support key starting with -----BEGIN OPENSSH PRIVATE KEY-----","The application does no support key starting with -----BEGIN OPENSSH PRIVATE KEY-----","",""
"The binding file should be only an XML file.","The binding file should be only an XML file.","",""
"The cart was emptied successfully.","The Carrito was emptied successfully.","",""
"The city and postcode cannot be empty at the same time.","The Ciudad y postcode no puede estar vacío at the same time.","",""
"The class '%s' doesn't exist in the Faker API.","The class '%s' doesn't exist in the Faker API.","",""
"The classes total quantity and total worth must equal 100%.","The classes Total Cantidad y Total worth must equal 100%.","",""
"The coefficient for unit conversion from %s to %s should not be 0.","The coefficient for unit conversion from %s to %s should not be 0.","",""
"The configuration to print this model has not been found","The Configuración to Imprimir this model has no been found","",""
"The currency exchange rate from '%s' to '%s' for date %s must be different from zero.","The currency exchange rate from '%s' to '%s' for date %s must be different from zero.","",""
"The data file should be only a CSV or ZIP file.","The data file should be only a CSV or Código postal file.","",""
"The data file should be only an XML or ZIP file.","The data file should be only an XML or Código postal file.","",""
"The default logo, used in BIRT printings.","The Por defecto Logotipo, used in BIRT printings.","",""
"The duration '%s' is unknown. Valid durations are in months or years.","The duration '%s' is unknown. Valid durations are in months or years.","",""
"The end date has to be greater than or equal to the start date.","The Fecha de fin has to be greater than or equal to the Fecha de inicio.","",""
"The end date is before the begin date.","The Fecha de fin is before the begin Fecha.","",""
"The entered IBAN code is not valid . <br> Either the code doesn't respect the norm, or the format you have entered is not correct. It has to be without any blank space, as the following : <br> FR0000000000000000000000000","The entered IBAN code is not valid . <br> Either the code doesn't respect the norm, or the format you have entered is not correct. It has to be without any blank space, as the following : <br> FR0000000000000000000000000","",""
"The entry file %s is not secured.","The entry file %s is not secured.","",""
"The export process may take some time, please refresh the record to see the result.","The Exportar Procesar may take some time, please Actualizar the record to see the result.","",""
"The faker API field is valide. An example output is : %s.","The faker API field is valide. An example output is : %s.","",""
"The fields are empty","The fields are empty","",""
"The file could not be generated.","The file could no be generated.","",""
"The file transfert session is not configured","The file transfert session is no configured","",""
"The file transfert session is not started","The file transfert session is no started","",""
"The following address is invalid. Please use '+' button to create a new one :","The following Dirección is Inválido. Please use '+' button to Crear a Nuevo one :","",""
"The from date is incorrect","The Desde Fecha is incorrect","",""
"The generated sequence %s already exists. Please fix the configuration of sequence %s.","The generated sequence %s already exists. Please fix the configuration of sequence %s.","",""
"The geonames file type is invalid.","The geonames file Tipo is Inválido.","",""
"The groovy condition result must be a boolean","The groovy condition result debe ser a boolean","",""
"The import configuration executed successfully.","The Importar Configuración executed successfully.","",""
"The import configuration type is missing.","The Importar Configuración Tipo is missing.","",""
"The line cannot be imported (import : %s)","The line cannot be imported (import : %s)","",""
"The method '%s' doesn't exist in the Faker API.","The method '%s' doesn't exist in the Faker API.","",""
"The number of a room on the floor where the adressee is located.","The Número de a room on the floor where the adressee is located.","",""
"The partner price list can't be exclusive and related to multiple clients. Please fix it before saving.","The Socio/Contacto Lista de precios can't be exclusive y related to multiple clients. Please fix it before Guardando.","",""
"The partner price list can't be exclusive and related to multiple suppliers. Please fix it before saving.","The Socio/Contacto Lista de precios can't be exclusive y related to multiple Proveedores. Please fix it before Guardando.","",""
"The pattern length should be equal to padding .","The pattern length should be equal to padding .","",""
"The previous period is not closed or temporarily closed while it should be.","The Anterior Período is no Cerrado or temporarily Cerrado while it should be.","",""
"The previous period is not closed.","The Anterior Período is no Cerrado.","",""
"The price list %s will still be active when the price list %s will become active.","The price list %s will still be active when the price list %s will become active.","",""
"The product %s comes in multiple quantities, so the quantity provided should be a multiple of at least one from the list %s.","The product %s comes in multiple quantities, so the quantity provided should be a multiple of at least one from the list %s.","",""
"The product %s is missing stock unit or purchase unit to make the conversion of last purchase price.","The product %s is missing stock unit or purchase unit to make the conversion of last purchase price.","",""
"The product pulled-off date must be greater than the launch date.","The Producto pulled-off Fecha debe ser greater than the Lanzar Fecha.","",""
"The product was added to the cart successfully","The Producto was added to the Carrito successfully","",""
"The products' total weight exceeds the maximum weight carried by the packaging.","The Productos' Total weight exceeds the maximum weight carried by the packaging.","",""
"The same bank details are already active.","The same Banco Detalles are already Activo.","",""
"The scheduler service is enabled.","The scheduler service is Habilitado.","",""
"The selected replacement account shall have similar property to the Source account. In this case, the replacement account is not set with compulsory anaytic distribution line on Move validation.","The selected replacement account shall have similar property to the Source account. In this case, the replacement account is not set with compulsory anaytic distribution line on Move validation.","",""
"The sequence letter type '%s' is not handled.","The sequence letter type '%s' is not handled.","",""
"The sequence letter type can't be null.","The Secuencia letter Tipo can't be null.","",""
"The sequence type '%s' is not handled.","The sequence type '%s' is not handled.","",""
"The start date cannot be later than the end date.","The Fecha de inicio cannot be later than the Fecha de fin.","",""
"The status has been changed successfully.","The Estado has been changed successfully.","",""
"The syntax of the script is correct.","The syntax of the script is correct.","",""
"The tags below can be used as a prefix or a suffix","The tags below can be used as a prefix or a suffix","",""
"The tags below can be used to specify the pattern","The tags below can be used to specify the pattern","",""
"The temporary closure of an accounting period will restrict operations on the journal of accounting entries. Do you want to continue ?","The temporary closure of an accounting period will restrict operations on the journal of accounting entries. Do you want to continue ?","",""
"The to date is incorrect","The to Fecha is incorrect","",""
"The webservice URL to retrieve exchange rate is not configured. Please select the method to retrieve exchange rates in the App Base configuration > Tab Interfaces > Panel Webservices","The webservice URL to retrieve exchange rate is not configured. Please select the method to retrieve exchange rates in the App Base configuration > Tab Interfaces > Panel Webservices","",""
"The worth and quantity value of each class must be greater than 0.","The worth y Cantidad value of each class debe ser greater than 0.","",""
"Theme","Theme","",""
"Theme logo mode","Theme Logotipo mode","",""
"There is a type error on parameters of the method '%s'.","There is a type error on parameters of the method '%s'.","",""
"There is already a pricing that has the selected pricing as previous pricing, for the formula '%s', company '%s' and model '%s'.","There is already a pricing that has the selected pricing as previous pricing, for the formula '%s', company '%s' and model '%s'.","",""
"There is an archived partner with this name.","There is an Archivado Socio/Contacto with this Nombre.","",""
"There is an error in the import configuration.","There is an Error in the Importar Configuración.","",""
"There is no configured daily work hours in the app base config","There is no configured daily work hours in the app base config","",""
"There is no configured sequence for product","There is no configured Secuencia para Producto","",""
"There is no configured sequence for the category","There is no configured Secuencia para the Categoría","",""
"There is no configured unit days in the app base config","There is no configured Unidad days in the app base config","",""
"There is no configured unit hours in the app base config","There is no configured Unidad hours in the app base config","",""
"There is no configured unit minutes in the app base config","There is no configured Unidad minutes in the app base config","",""
"There is no date to determine which rate to take for the tax. Please define a tax active version for : %s.","There is no date to determine which rate to take for the tax. Please define a tax active version for : %s.","",""
"There is no field for tab configuration(%s)","There is no field for tab configuration(%s)","",""
"There is no matching address in the QAS base","There is no matching Dirección in the QAS base","",""
"There is no records to export.","There is no records to Exportar.","",""
"There is no sequence set for the partners","There is no Secuencia set para the Socios/Contactos","",""
"There was no exchange rate found for %1$tm/%1$td/%1$tY. The retrieved exchange rate was the applicable rate at %2$tm/%2$td/%2$tY","There was no exchange rate found for %1$tm/%1$td/%1$tY. The retrieved exchange rate was the applicable rate at %2$tm/%2$td/%2$tY","",""
"Third","Third","",""
"Third line","Third Línea","",""
"This batch is not runnable!","This Lote de proceso is no runnable!","",""
"This certificate makes pdf files intangible when they are generated by the software (only used for Expense Notes and Invoices for the moment). It must be delivered by a certification authority.","This certificate makes pdf files intangible when they are generated by the software (only used for Expense Notes and Invoices for the moment). It must be delivered by a certification authority.","",""
"This code is already use by another batch.","This Código is already use by another Lote de proceso.","",""
"This configuration adds a warning when a partner is created if the registration code entered already exists in the database.","This configuration adds a warning when a partner is created if the registration code entered already exists in the database.","",""
"This configuration allows quick access to the environment type and configured date and time.","This Configuración allows quick access to the environment Tipo y configured Fecha y time.","",""
"This configuration allows to display a shortcut to switch active company/trading name/project of the current user.","This Configuración allows to display a shortcut to switch Activo Empresa/trading Nombre/Proyecto of the current Usuario.","",""
"This configuration defines how discounts appear on quotations. If the discount is calculated separately, it appears on quotation lines with a discounted unit price. If the discount is included in the unit price (and in the replace type unit price in price lists), the discount does not appear on the quotation line and is directly integrated into the unit price.","This configuration defines how discounts appear on quotations. If the discount is calculated separately, it appears on quotation lines with a discounted unit price. If the discount is included in the unit price (and in the replace type unit price in price lists), the discount does not appear on the quotation line and is directly integrated into the unit price.","",""
"This configuration enables the pricing scale feature. A pricing scale in AOS allows creating calculation rules to evaluate the field of an object (an order line, an order, a quotation, a stock move, etc.) based on parameters (called pricing rule).","This configuration enables the pricing scale feature. A pricing scale in AOS allows creating calculation rules to evaluate the field of an object (an order line, an order, a quotation, a stock move, etc.) based on parameters (called pricing rule).","",""
"This configuration enables the tax number feature. If disabled, the fiscal position no longer depends on tax numbers when creating an order.","This configuration enables the tax number feature. If disabled, the fiscal position no longer depends on tax numbers when creating an order.","",""
"This field %s doesn't exist.","This field %s doesn't exist.","",""
"This field allows to filter files and download only those that respect specified naming without sensitive case. Example : 'ABCD' will filter on files that contain 'ABCD' in their name.","This field allows to filter files and download only those that respect specified naming without sensitive case. Example : 'ABCD' will filter on files that contain 'ABCD' in their name.","",""
"This field is used to enter the name of the data file used in the XML binding file.        This will be used to temporaly rename all the data files imported from the FTP server in order to use them with a binding file.","This field is used to enter the name of the data file used in the XML binding file.        This will be used to temporaly rename all the data files imported from the FTP server in order to use them with a binding file.","",""
"This is the company name that identifies the business or the activity and that will be visible to the general public. The company will remain the legal entity on all documents but you can enter the relevant trading name for quotations, deliveries, invoices, etc., and display a different logo. In the Configurations tab of your company form, you can enter certain information about your company trading names.","This is the company name that identifies the business or the activity and that will be visible to the general public. The company will remain the legal entity on all documents but you can enter the relevant trading name for quotations, deliveries, invoices, etc., and display a different logo. In the Configurations tab of your company form, you can enter certain information about your company trading names.","",""
"This is the email template that is sent to the user when their password is changed by the administrator.","This is the Correo electrónico Plantilla that is sent to the Usuario when their password is changed by the administrator.","",""
"This maximal discount","This maximal Descuento","",""
"This option allows activating electronic document management. The Documents application will become visible and will serve to import and export files, folders, and manage their tree structure.","This option allows activating electronic document management. The Documents application will become visible and will serve to import and export files, folders, and manage their tree structure.","",""
"This option allows activating the Messenger application which is an internal messaging system with an inbox. You will receive in this messaging all internal ERP notifications.","This option allows activating the Messenger application which is an internal messaging system with an inbox. You will receive in this messaging all internal ERP notifications.","",""
"This option allows defining a sequence for partners. Each time a new partner is created, a number will be automatically assigned to the partner according to the configured sequence.","This option allows defining a sequence for partners. Each time a new partner is created, a number will be automatically assigned to the partner according to the configured sequence.","",""
"This option allows defining a sequence for products. Each time a new product is created, a number will be automatically assigned to the product according to the configured sequence.","This option allows defining a sequence for products. Each time a new product is created, a number will be automatically assigned to the product according to the configured sequence.","",""
"This option allows managing product variants. Once activated, you can create product templates in the product repository (App config/Repository/Products). From a template, you can create different variants of a product based on certain attributes (color, size, etc.).","This option allows managing product variants. Once activated, you can create product templates in the product repository (App config/Repository/Products). From a template, you can create different variants of a product based on certain attributes (color, size, etc.).","",""
"This partner is categorized as a customer due to existing records in the database. This category can't be removed.","This Socio/Contacto is categorized as a Cliente due to existing records in the database. This Categoría can't be removed.","",""
"This partner is categorized as a factor due to existing records in the database. This category can't be removed.","This Socio/Contacto is categorized as a factor due to existing records in the database. This Categoría can't be removed.","",""
"This partner is categorized as a supplier due to existing records in the database. This category can't be removed.","This Socio/Contacto is categorized as a Proveedor due to existing records in the database. This Categoría can't be removed.","",""
"This partner price list is exclusive and can't be linked to multiple clients. Please uncheck the option Exclusive first.","This Socio/Contacto Lista de precios is exclusive y can't be linked to multiple clients. Please Desmarcar the option Exclusive first.","",""
"This partner price list is exclusive and can't be linked to multiple suppliers. Please uncheck the option Exclusive first.","This partner price list is exclusive and can't be linked to multiple suppliers. Please uncheck the option Exclusive first.","",""
"This partner price list is linked to multiple clients and can't be exclusive. Please update first the clients list by keeping one client.","This partner price list is linked to multiple clients and can't be exclusive. Please update first the clients list by keeping one client.","",""
"This partner price list is linked to multiple suppliers and can't be exclusive. Please update first the suppliers list by keeping one supplier.","This partner price list is linked to multiple suppliers and can't be exclusive. Please update first the suppliers list by keeping one supplier.","",""
"This period is closed and you do not have the necessary permissions to create entries","This Período is Cerrado y you do no have the necessary Permisos to Crear entries","",""
"This product comes in multiple quantities, so please specify a quantity that is a multiple of at least one from the list %s.","This product comes in multiple quantities, so please specify a quantity that is a multiple of at least one from the list %s.","",""
"This product is a packaging ?","This Producto is a packaging ?","",""
"This table lists the different currencies for which you want to manage conversion in the software. By clicking + you can add a new currency conversion, either by manually entering the conversion rate, or by automatically retrieving the current rate via the ECB or Fixer web service that you configured in the Interfaces tab.","This table lists the different currencies for which you want to manage conversion in the software. By clicking + you can add a new currency conversion, either by manually entering the conversion rate, or by automatically retrieving the current rate via the ECB or Fixer web service that you configured in the Interfaces tab.","",""
"Three months","Three months","",""
"Thursday","Thursday","",""
"Thursdays","Thursdays","",""
"Ticket","Ticket","",""
"Time","Time","",""
"Time Zone","Time Zone","",""
"Time logging preference","Time logging preference","",""
"Time unit","Time Unidad","",""
"TimeUnit","TimeUnit","",""
"Timeout for processes (seconds)","Timeout para processes (seconds)","",""
"Timeout while acquiring sequence lock for sequence ID %s. Please retry.","Timeout while acquiring sequence lock for sequence ID %s. Please retry.","",""
"Timer","Timer","",""
"Timer history","Timer Historial","",""
"Timer history list","Timer Historial Lista","",""
"Times","Times","",""
"Times-Bold","Times-Bold","",""
"Times-BoldItalic","Times-BoldItalic","",""
"Times-Italic","Times-Italic","",""
"Times-Roman","Times-Roman","",""
"Timesheets Reminder","Registros de horas Reminder","",""
"Timestamp (YYYY-MM-DD)","Timestamp (YYYY-MM-DD)","",""
"Tips","Tips","",""
"Title","Título","",""
"Title to display","Título to display","",""
"Titles","Titles","",""
"To","Hasta","",""
"To Date","To Fecha","",""
"To Unit","To Unidad","",""
"To access company name of productCompanyList","To access Empresa Nombre of productCompanyList","",""
"To access product's ProductCategory","To access Producto's ProductCategory","",""
"To access product's full name","To access Producto's Nombre completo","",""
"To access trading name of tradingNameSellerSet of product","To access trading Nombre of tradingNameSellerSet of Producto","",""
"To display the classification number, please set up a sequence","To display the classification Número, please set up a Secuencia","",""
"To display title of costTypeSelect of product","To display Título of costTypeSelect of Producto","",""
"To display value of custom field of product","To display value of custom field of Producto","",""
"To display value of productTypeSelect of product","To display value of productTypeSelect of Producto","",""
"To generate periods, please fill in the Period duration.","To Generar Períodos, please fill in the Período Duración.","",""
"To generate periods, please fill in the limits of the year.","To Generar Períodos, please fill in the limits of the Año.","",""
"To validity date","To validity Fecha","",""
"Today date","Today Fecha","",""
"Too much iterations.","Too much iterations.","",""
"Tools","Tools","",""
"Total :","Total :","",""
"Total sequence length must be less than 15 characters.","Total Secuencia length debe ser less than 15 characters.","",""
"Total variants","Total variants","",""
"Town","Town","",""
"Town Location","Town Ubicación","",""
"Trace","Trace","",""
"TraceBack","TraceBack","",""
"Tracebacks","Tracebacks","",""
"Track creation","Track creation","",""
"Track deletion","Track deletion","",""
"Track export","Track Exportar","",""
"Track reading","Track reading","",""
"Track update","Track Actualizar","",""
"Tracking condition","Seguimiento condition","",""
"Tracking logs persistence (in months)","Seguimiento logs persistence (in months)","",""
"Trading name","Trading Nombre","",""
"Trading name changed to %s","Trading name changed to %s","",""
"Trading name printing settings list","Trading Nombre printing Configuración Lista","",""
"Trading names","Trading names","",""
"Trading names that can buy this product","Trading names that can buy this Producto","",""
"Trading names that can sell this product","Trading names that can sell this Producto","",""
"Transfer","Transferir","",""
"Transient password","Transient password","",""
"Translated titles","Translated titles","",""
"Translations already up-to-date.","Traducciones already up-to-Fecha.","",""
"Tuesday","Tuesday","",""
"Tuesdays","Tuesdays","",""
"Turnover","Turnover","",""
"Two months","Two months","",""
"Two weeks","Two weeks","",""
"Type","Tipo","",""
"Type of Bank Details Id","Tipo of Banco Detalles Id","",""
"UID","UID","",""
"UPC_A","UPC_A","",""
"UPDATE","Actualizar","",""
"URL","URL","",""
"URL to QAS WSDL","URL to QAS WSDL","",""
"Unable to connect to Geonames server","Unable to connect to Geonames server","",""
"Unable to generate Birt report file","Unable to Generar Birt Reporte file","",""
"Unarchive","Desarchivar","",""
"Unique","Unique","",""
"Unit","Unidad","",""
"Unit conversion","Unidad conversion","",""
"Unit conversions","Unidad conversions","",""
"Unit of length","Unidad of length","",""
"Unit of mass","Unidad of mass","",""
"Unit type","Unidad Tipo","",""
"Units","Units","",""
"Unknown action %s for the %s treatment","Unknown action %s for the %s treatment","",""
"Unrenewed","Unrenewed","",""
"Unsaved record","Unsaved record","",""
"Unsubscribe","Unsubscribe","",""
"Unsupported expression type","Unsupported expression Tipo","",""
"Unsupported expression type: %s","Unsupported expression type: %s","",""
"Unsupported result type: %s","Unsupported result type: %s","",""
"Update & Historize conversion rate","Actualizar & Historize conversion Tasa","",""
"Update Import Id","Actualizar Importar Id","",""
"Update contact field","Actualizar Contacto field","",""
"Update products prices","Actualizar Productos prices","",""
"Update sale price from cost price","Actualizar sale Precio Desde cost Precio","",""
"Update stock location","Actualizar Ubicación","",""
"Upload failed: %s","Upload failed: %s","",""
"Uploaded File","Uploaded File","",""
"Uploaded file is not a valid zip file","Uploaded file is no a Válido Código postal file","",""
"Uploaded file must have the same format as the selected type.","Uploaded file must have the same format as the selected Tipo.","",""
"Uppercase / lowercase","Uppercase / lowercase","",""
"Url","Url","",""
"Use QAS Validation","Use QAS Validation","",""
"Use a Groovy expression to define the information to be displayed when a user clicks on a point on the map.","Use a Groovy expression to define the Información to be displayed when a Usuario clicks on a point on the Mapa.","",""
"Use alphanumeric","Use alphanumeric","",""
"Use fake data","Use fake data","",""
"Use for stock only","Use para Stock/Inventario only","",""
"Use internal classification number","Use internal classification Número","",""
"Use letters","Use letters","",""
"Use lowercases","Use lowercases","",""
"Use numbers","Use numbers","",""
"Use script field name","Use script field Nombre","",""
"Use short registration number","Use short registration Número","",""
"Use signature for purchase quotations","Use signature para purchase Cotizaciones","",""
"Use signature for sales quotations","Use signature para sales Cotizaciones","",""
"Use tax nbr","Use Impuesto nbr","",""
"Use tax number","Use Impuesto Número","",""
"Use technical field name in columns","Use technical field Nombre in columns","",""
"Use uppercases","Use uppercases","",""
"Used in DEB","Used in DEB","",""
"Used in DES","Used in DES","",""
"Used on sale order, purchase order and invoice.","Used on Pedido de venta, Orden de compra y Factura.","",""
"User","Usuario","",""
"User cannot be null.","Usuario cannot be null.","",""
"User context cannot be null.","Usuario context cannot be null.","",""
"User field","Usuario field","",""
"User filters","Usuario filters","",""
"User preferences","Usuario preferences","",""
"Users","Usuarios","",""
"Users list","Usuarios Lista","",""
"Users/Companies","Usuarios/Empresas","",""
"VAT","IVA","",""
"VAT Exemption Reason is filled based on the fiscal position configuration. If this partner has a specific exemption reason text, you need to create a new VAT Exemption Reason specific to this partner with a different note","VAT Exemption Reason is filled based on the fiscal position configuration. If this partner has a specific exemption reason text, you need to create a new VAT Exemption Reason specific to this partner with a different note","",""
"VAT Regularization","IVA Regularization","",""
"VAT exemption reason","IVA exemption reason","",""
"VAT exemption reasons","IVA exemption reasons","",""
"Valid","Válido","",""
"Valid Latitude Longitude","Válido Latitude Longitude","",""
"Validate","Validar","",""
"Validate values","Validar values","",""
"Validated","Validado","",""
"Validation log","Validation Registro","",""
"Validation method select","Validation method Seleccionar","",""
"Value","Value","",""
"Value 1","Value 1","",""
"Value 2","Value 2","",""
"Value 3","Value 3","",""
"Value 4","Value 4","",""
"Values","Values","",""
"Values list","Values Lista","",""
"Variants","Variants","",""
"Variants generated","Variants generated","",""
"Variation","Variation","",""
"Version","Version","",""
"Versions","Versions","",""
"View Products","Ver Productos","",""
"View global tracking logs","Ver global Seguimiento logs","",""
"View indicators","Ver indicators","",""
"View map","Ver Mapa","",""
"Visibility","Visibility","",""
"Visible","Visible","",""
"W.T. by default","W.T. by Por defecto","",""
"WARNING : For the specified currencies %s/%s, please first close the current open conversion period starting %3$tm/%3$td/%3$tY (by filling the end date) to then create a new one. Periods dates shouldn't overlap.","WARNING : For the specified currencies %s/%s, please first close the current open conversion period starting %3$tm/%3$td/%3$tY (by filling the end date) to then create a new one. Periods dates shouldn't overlap.","",""
"WARNING : For the specified currencies %s/%s, the input fromDate is overlapping with an already existing conversion record. Period dates shouldn't overlap and are set on an included-included basis e.g. [From Date - To Date].","WARNING : For the specified currencies %s/%s, the input fromDate is overlapping with an already existing conversion record. Period dates shouldn't overlap and are set on an included-included basis e.g. [From Date - To Date].","",""
"WARNING : Please close the current conversion period before creating new one","Advertencia : Please Cerrar the current conversion Período before creating Nuevo one","",""
"WARNING : Process to retrieve exchange rate didn't work due to incorrect value in 'Currency Ws URL' in AppBase. Please contact support team for further investigation.","WARNING : Process to retrieve exchange rate didn't work due to incorrect value in 'Currency Ws URL' in AppBase. Please contact support team for further investigation.","",""
"WARNING : To Date must be after or equals to From Date","Advertencia : To Fecha debe ser after or equals to Desde Fecha","",""
"WORD","WORD","",""
"Warning !","Advertencia !","",""
"Warning : Exported maximum export limit records.","Advertencia : Exported maximum Exportar limit records.","",""
"Warning : the pay period %s is closed.","Warning : the pay period %s is closed.","",""
"Warning, modifying those configuration can have technical repercussions.","Advertencia, modifying those Configuración can have technical repercussions.","",""
"Warning, the price list contains at least one product that is not available for purchase.","Advertencia, the Lista de precios contains at least one Producto that is no Disponible para purchase.","",""
"Warning, the price list contains at least one product that is not renewed or not available for sale.","Advertencia, the Lista de precios contains at least one Producto that is no renewed or no Disponible para sale.","",""
"Warning, this product is present in at least one price list","Advertencia, this Producto is present in at least one Lista de precios","",""
"Warning: locale %s is invalid, please enter a valid locale.","Warning: locale %s is invalid, please enter a valid locale.","",""
"We can access custom fields same as normal fields","We can access custom fields same as normal fields","",""
"We can access direct/o2o/m2o fields of template model by specifying field path surrounded by","We can access direct/o2o/m2o fields of Plantilla model by specifying field path surrounded by","",""
"We can access o2m/m2m fields of template model with this syntax","We can access o2m/m2m fields of Plantilla model with this syntax","",""
"We can access selection fields as follows","We can access selection fields as follows","",""
"Web","Web","",""
"Webservices","Webservices","",""
"Website","Sitio web","",""
"Wednesday","Wednesday","",""
"Wednesdays","Wednesdays","",""
"Week days","Semana days","",""
"Weekly Planning","Weekly Planning","",""
"Weekly planning","Weekly planning","",""
"When enabling this option, the exported file will have column names based on the technical field name.","When enabling this option, the exported file will have column names based on the technical field Nombre.","",""
"When selected, this is the pricing scale computation order.","When selected, this is the pricing scale computation Orden.","",""
"When you activate this configuration, you have the ability to define on partner forms relationships between different partners in terms of ordering, delivery, invoicing, and payment. You can indicate that in the case of an order from company A, the invoice will be in the name of company B, and that the paying party will be company C. These relationships will then have repercussions on the relevant modules and elements.","When you activate this configuration, you have the ability to define on partner forms relationships between different partners in terms of ordering, delivery, invoicing, and payment. You can indicate that in the case of an order from company A, the invoice will be in the name of company B, and that the paying party will be company C. These relationships will then have repercussions on the relevant modules and elements.","",""
"Whether to show help messages.","Whether to Mostrar Ayuda Mensajes.","",""
"Whether to use tabbed ui.","Whether to use tabbed ui.","",""
"Width","Width","",""
"Width(px)","Width(px)","",""
"With page break","With page break","",""
"Wizard model","Wizard model","",""
"Wizard reference id","Wizard Referencia id","",""
"Workshops","Workshops","",""
"Worth","Worth","",""
"Worth (%)","Worth (%)","",""
"Write","Write","",""
"Wrong JPQL syntax : %s","Wrong JPQL syntax : %s","",""
"X","X","",""
"XLS","XLS","",""
"XLSX","XLSX","",""
"XML File","XML File","",""
"Year","Año","",""
"Year filters","Año filters","",""
"Year is not in adjusting mode","Año is no in adjusting mode","",""
"Yearly","Yearly","",""
"Yearly reset","Yearly Restablecer","",""
"Years","Years","",""
"Yes","Sí","",""
"You are about to overwrite an existing exchange rate. This rate may already be in use in the system. Do you wish to continue ?","You are about to overwrite an existing exchange rate. This rate may already be in use in the system. Do you wish to continue ?","",""
"You are using a product for which the '%s' pricing should be applied.</br>However, it could not be applied.</br>Please check your pricing if this does not seem normal.","You are using a product for which the '%s' pricing should be applied.</br>However, it could not be applied.</br>Please check your pricing if this does not seem normal.","",""
"You can choose whether prices defined on product forms are always excluding tax, always including tax, by default excluding tax, or by default including tax. The by default options allow modification on a case-by-case basis (via a checkbox) of the price type used on the product form.","You can choose whether prices defined on product forms are always excluding tax, always including tax, by default excluding tax, or by default including tax. The by default options allow modification on a case-by-case basis (via a checkbox) of the price type used on the product form.","",""
"You can download import files <a href=""https://download.geonames.org/export/zip/"" target=""_blank"">here</a>","You can Descargar Importar files <a href=""https://Descargar.geonames.org/Exportar/Código postal/"" target=""_blank"">here</a>","",""
"You can find classes and methods name <a href=""https://javadoc.io/doc/net.datafaker/datafaker/1.6.0/index.html"" target=""_blank"">here</a>","You can find classes and methods name <a href=""https://javadoc.io/doc/net.datafaker/datafaker/1.6.0/index.html"" target=""_blank"">here</a>","",""
"You can not turn-off this configuration because more than one company is configurated in the system.","You can no turn-off this Configuración because more than one Empresa is configurated in the system.","",""
"You can select here a BIRT template for printing a client situation.","You can Seleccionar here a BIRT Plantilla para printing a client situation.","",""
"You can select here a BIRT template for printing the company directory.","You can Seleccionar here a BIRT Plantilla para printing the Empresa directory.","",""
"You can select here a BIRT template for printing the contact directory.","You can Seleccionar here a BIRT Plantilla para printing the Contacto directory.","",""
"You can select here a BIRT template for printing the product catalog.","You can Seleccionar here a BIRT Plantilla para printing the Producto catalog.","",""
"You can select here the web service used for currency conversion rate management. You can choose between ECB (European Central Bank) which is free or Fixer. Fixer is a freemium solution that requires an API key for activation in the tool. It is usable in its free version, but the paid version offers more features.","You can select here the web service used for currency conversion rate management. You can choose between ECB (European Central Bank) which is free or Fixer. Fixer is a freemium solution that requires an API key for activation in the tool. It is usable in its free version, but the paid version offers more features.","",""
"You can select only one default delivery address.","You can Seleccionar only one Por defecto Entrega Dirección.","",""
"You can select only one default invoicing address.","You can Seleccionar only one Por defecto invoicing Dirección.","",""
